时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
2600,0.006,-0.006,-0.008,-9.463,0.336,-0.02,0,6,90,6,0
2600.5,0,-0.01,-0.009,-11.212,0.329,-0.023,0,6,90,6,0
2601,-0.007,-0.007,-0.009,-11.054,0.302,-0.023,0,6,90,6,0
2601.5,-0.008,0,-0.008,-9.306,0.257,-0.019,0,6,90,6,0
2602,-0.004,0.004,-0.005,-6.327,0.197,-0.013,0,6,90,6,0
2602.5,0,0.002,-0.002,-2.853,0.126,-0.006,0,6,90,6,0
2603,0,0,0,0.096,0.049,0,0,6,90,6,0
2603.5,-0.002,0,0.002,1.886,-0.03,0.004,0,6,90,6,0
2604,-0.001,0.001,0.002,2.21,-0.105,0.005,0,6,90,6,0
2604.5,0,0,0,0.026,-0.171,0.001,0,6,90,6,0
2605,-0.003,-0.003,-0.004,-3.849,-0.226,-0.006,0,6,90,6,0
2605.5,-0.008,0,-0.008,-8.175,-0.265,-0.014,0,6,90,6,0
2606,-0.008,0.008,-0.012,-11.873,-0.287,-0.021,0,6,90,6,0
2606.5,0,0.014,-0.014,-14.259,-0.291,-0.025,0,6,90,6,0
2607,0.011,0.011,-0.014,-15.039,-0.277,-0.027,0,6,90,6,0
2607.5,0.014,0,-0.013,-13.639,-0.246,-0.024,0,6,90,6,0
2608,0.007,-0.007,-0.01,-10.305,-0.201,-0.018,0,6,90,6,0
2608.5,0,-0.006,-0.006,-5.992,-0.144,-0.011,0,6,90,6,0
2609,-0.001,-0.001,-0.002,-1.446,-0.079,-0.002,0,6,90,6,0
2609.5,0.002,0,0.002,1.824,-0.011,0.004,0,6,90,6,0
2610,0.002,-0.002,0.003,3.512,0.056,0.006,0,6,90,6,0
2610.5,0,-0.004,0.004,3.6,0.118,0.006,0,6,90,6,0
2611,-0.002,-0.002,0.002,2.174,0.172,0.003,0,6,90,6,0
2611.5,0,0,0,-0.174,0.213,-0.001,0,6,90,6,0
2612,0.001,-0.001,-0.001,-1.913,0.241,-0.005,0,6,90,6,0
2612.5,0,-0.002,-0.002,-2.62,0.253,-0.006,0,6,90,6,0
2613,-0.001,-0.001,-0.002,-2.519,0.249,-0.006,0,6,90,6,0
2613.5,0,0,0,-0.821,0.23,-0.003,0,6,90,6,0
2614,0.002,-0.002,0.003,2.403,0.197,0.003,0,6,90,6,0
2614.5,0,-0.007,0.007,7.41,0.153,0.013,0,6,90,6,0
2615,-0.009,-0.009,0.012,13.232,0.1,0.024,0,6,90,6,0
2615.5,-0.017,0,0.017,18.219,0.042,0.034,0,6,90,6,0
2616,-0.014,0.014,0.019,21.089,-0.017,0.04,0,6,90,6,0
2616.5,0,0.02,0.019,21.255,-0.074,0.041,0,6,90,6,0
2617,0.012,0.012,0.017,18.913,-0.125,0.036,0,6,90,6,0
2617.5,0.014,0,0.013,14.871,-0.167,0.029,0,6,90,6,0
2618,0.007,-0.007,0.009,10.309,-0.198,0.021,0,6,90,6,0
2618.5,0,-0.005,0.005,5.939,-0.216,0.012,0,6,90,6,0
2619,-0.001,-0.001,0.001,2.248,-0.22,0.005,0,6,90,6,0
2619.5,0.001,0,-0.001,-0.023,-0.21,0.001,0,6,90,6,0
2620,0,0,-0.001,-0.201,-0.188,0.001,0,6,90,6,0
2620.5,0,0.001,0.001,1.749,-0.155,0.004,0,6,90,6,0
2621,0.003,0.003,0.005,5.249,-0.113,0.011,0,6,90,6,0
2621.5,0.009,0,0.009,9.638,-0.064,0.019,0,6,90,6,0
2622,0.009,-0.009,0.012,13.1,-0.013,0.025,0,6,90,6,0
2622.5,0,-0.014,0.014,14.888,0.038,0.028,0,6,90,6,0
2623,-0.01,-0.01,0.013,14.242,0.085,0.026,0,6,90,6,0
2623.5,-0.012,0,0.012,12.272,0.126,0.023,0,6,90,6,0
2624,-0.007,0.007,0.009,9.853,0.158,0.018,0,6,90,6,0
2624.5,0,0.008,0.007,7.643,0.18,0.013,0,6,90,6,0
2625,0.004,0.004,0.005,5.273,0.19,0.009,0,6,90,6,0
2625.5,0.003,0,0.003,2.874,0.189,0.004,0,6,90,6,0
2626,0.001,-0.001,0.002,1.37,0.175,0.002,0,6,90,6,0
2626.5,0,-0.001,0.001,0.652,0.151,0,0,6,90,6,0
2627,-0.001,-0.001,0.001,0.57,0.119,0,0,6,90,6,0
2627.5,-0.001,0,0.001,0.38,0.079,0,0,6,90,6,0
2628,0,0,0,0.077,0.036,0,0,6,90,6,0
2628.5,0,-0.001,-0.001,-1.267,-0.009,-0.002,0,6,90,6,0
2629,-0.003,-0.003,-0.004,-4.278,-0.052,-0.008,0,6,90,6,0
2629.5,-0.008,0,-0.008,-8.208,-0.09,-0.015,0,6,90,6,0
2630,-0.008,0.008,-0.011,-12.227,-0.123,-0.022,0,6,90,6,0
2630.5,0,0.015,-0.014,-15.173,-0.147,-0.028,0,6,90,6,0
2631,0.012,0.012,-0.016,-17.398,-0.161,-0.032,0,6,90,6,0
2631.5,0.019,0,-0.018,-19.227,-0.165,-0.035,0,6,90,6,0
2632,0.014,-0.014,-0.019,-20.455,-0.159,-0.038,0,6,90,6,0
2632.5,0,-0.02,-0.019,-20.579,-0.143,-0.038,0,6,90,6,0
2633,-0.013,-0.013,-0.018,-19.785,-0.118,-0.037,0,6,90,6,0
2633.5,-0.018,0,-0.017,-18.566,-0.087,-0.035,0,6,90,6,0
2634,-0.011,0.011,-0.015,-16.606,-0.051,-0.031,0,6,90,6,0
2634.5,0,0.013,-0.013,-13.947,-0.012,-0.026,0,6,90,6,0
2635,0.007,0.007,-0.01,-10.508,0.026,-0.02,0,6,90,6,0
2635.5,0.006,0,-0.006,-6.95,0.062,-0.013,0,6,90,6,0
2636,0.002,-0.002,-0.003,-3.052,0.093,-0.006,0,6,90,6,0
2636.5,0,0.001,0.001,1.043,0.118,0.001,0,6,90,6,0
2637,0.003,0.003,0.004,4.37,0.134,0.008,0,6,90,6,0
2637.5,0.006,0,0.006,6.299,0.143,0.011,0,6,90,6,0
2638,0.005,-0.005,0.007,6.89,0.142,0.012,0,6,90,6,0
2638.5,0,-0.006,0.006,6.428,0.132,0.011,0,6,90,6,0
2639,-0.004,-0.004,0.005,5.484,0.114,0.01,0,6,90,6,0
2639.5,-0.004,0,0.004,4.368,0.09,0.008,0,6,90,6,0
2640,-0.003,0.003,0.004,3.816,0.06,0.007,0,6,90,6,0
2640.5,0,0.004,0.004,4.655,0.028,0.009,0,6,90,6,0
2641,0.005,0.005,0.006,6.869,-0.006,0.013,0,6,90,6,0
2641.5,0.009,0,0.009,9.831,-0.038,0.019,0,6,90,6,0
2642,0.009,-0.009,0.012,13.212,-0.068,0.025,0,6,90,6,0
2642.5,0,-0.015,0.015,16.435,-0.092,0.032,0,6,90,6,0
2643,-0.012,-0.012,0.017,18.904,-0.11,0.036,0,6,90,6,0
2643.5,-0.018,0,0.017,19.469,-0.121,0.037,0,6,90,6,0
2644,-0.011,0.011,0.016,17.546,-0.124,0.034,0,6,90,6,0
2644.5,0,0.013,0.012,13.627,-0.12,0.026,0,6,90,6,0
2645,0.006,0.006,0.008,8.584,-0.108,0.017,0,6,90,6,0
2645.5,0.003,0,0.003,3.878,-0.089,0.008,0,6,90,6,0
2646,0,0,0,0.507,-0.066,0.001,0,6,90,6,0
2646.5,0,0.001,-0.001,-0.947,-0.038,-0.002,0,6,90,6,0
2647,0,0,-0.001,-0.647,-0.009,-0.001,0,6,90,6,0
2647.5,-0.001,0,0.001,0.792,0.019,0.001,0,6,90,6,0
2648,-0.002,0.002,0.003,2.991,0.047,0.005,0,6,90,6,0
2648.5,0,0.006,0.005,5.663,0.07,0.01,0,6,90,6,0
2649,0.006,0.006,0.008,8.911,0.089,0.016,0,6,90,6,0
2649.5,0.011,0,0.011,11.814,0.101,0.022,0,6,90,6,0
2650,0.01,-0.01,0.013,14.349,0.108,0.027,0,6,90,6,0
2650.5,0,-0.016,0.015,16.266,0.107,0.03,0,6,90,6,0
2651,-0.012,-0.012,0.016,17.226,0.099,0.032,0,6,90,6,0
2651.5,-0.016,0,0.016,17.031,0.086,0.032,0,6,90,6,0
2652,-0.011,0.011,0.015,15.796,0.068,0.029,0,6,90,6,0
2652.5,0,0.013,0.013,13.846,0.045,0.026,0,6,90,6,0
2653,0.007,0.007,0.01,11.029,0.021,0.021,0,6,90,6,0
2653.5,0.007,0,0.007,7.891,-0.005,0.015,0,6,90,6,0
2654,0.003,-0.003,0.005,5.297,-0.029,0.01,0,6,90,6,0
2654.5,0,-0.004,0.004,4.004,-0.051,0.008,0,6,90,6,0
2655,-0.002,-0.002,0.003,3.894,-0.07,0.008,0,6,90,6,0
2655.5,-0.004,0,0.004,4.463,-0.083,0.009,0,6,90,6,0
2656,-0.003,0.003,0.005,5.261,-0.092,0.01,0,6,90,6,0
2656.5,0,0.005,0.005,5.404,-0.094,0.011,0,6,90,6,0
2657,0.003,0.003,0.004,4.651,-0.09,0.009,0,6,90,6,0
2657.5,0.002,0,0.002,2.487,-0.081,0.005,0,6,90,6,0
2658,-0.001,0.001,-0.002,-1.595,-0.067,-0.003,0,6,90,6,0
2658.5,0,0.007,-0.006,-6.887,-0.049,-0.013,0,6,90,6,0
2659,0.008,0.008,-0.011,-11.793,-0.028,-0.022,0,6,90,6,0
2659.5,0.015,0,-0.015,-15.897,-0.006,-0.03,0,6,90,6,0
2660,0.012,-0.012,-0.017,-18.649,0.015,-0.035,0,6,90,6,0
2660.5,0,-0.018,-0.018,-19.536,0.036,-0.037,0,6,90,6,0
2661,-0.012,-0.012,-0.017,-18.739,0.054,-0.036,0,6,90,6,0
2661.5,-0.016,0,-0.015,-16.682,0.067,-0.032,0,6,90,6,0
2662,-0.009,0.009,-0.012,-13.577,0.077,-0.026,0,6,90,6,0
2662.5,0,0.009,-0.009,-9.941,0.081,-0.019,0,6,90,6,0
2663,0.004,0.004,-0.005,-6.125,0.08,-0.012,0,6,90,6,0
2663.5,0.001,0,-0.001,-1.776,0.075,-0.004,0,6,90,6,0
2664,-0.002,0.002,0.003,2.71,0.064,0.005,0,6,90,6,0
2664.5,0,0.007,0.006,6.844,0.05,0.013,0,6,90,6,0
2665,0.007,0.007,0.009,10.18,0.033,0.019,0,6,90,6,0
2665.5,0.013,0,0.012,13.204,0.014,0.025,0,6,90,6,0
2666,0.011,-0.011,0.014,15.803,-0.005,0.03,0,6,90,6,0
2666.5,0,-0.017,0.016,17.576,-0.023,0.033,0,6,90,6,0
2667,-0.012,-0.012,0.017,18.277,-0.04,0.035,0,6,90,6,0
2667.5,-0.017,0,0.016,17.616,-0.054,0.034,0,6,90,6,0
2668,-0.01,0.01,0.014,15.62,-0.064,0.03,0,6,90,6,0
2668.5,0,0.012,0.011,12.766,-0.07,0.025,0,6,90,6,0
2669,0.006,0.006,0.008,8.97,-0.071,0.017,0,6,90,6,0
2669.5,0.005,0,0.005,5.36,-0.068,0.011,0,6,90,6,0
2670,0.002,-0.002,0.003,3.025,-0.06,0.006,0,6,90,6,0
2670.5,0,-0.002,0.002,2.294,-0.049,0.005,0,6,90,6,0
2671,-0.001,-0.001,0.002,1.839,-0.036,0.004,0,6,90,6,0
2671.5,-0.001,0,0.001,1.244,-0.02,0.002,0,6,90,6,0
2672,0,0,0,0.203,-0.003,0,0,6,90,6,0
2672.5,0,-0.001,-0.001,-1.235,0.013,-0.002,0,6,90,6,0
2673,-0.002,-0.002,-0.003,-3.088,0.029,-0.006,0,6,90,6,0
2673.5,-0.005,0,-0.005,-5.198,0.042,-0.01,0,6,90,6,0
2674,-0.005,0.005,-0.006,-7.206,0.052,-0.014,0,6,90,6,0
2674.5,0,0.008,-0.007,-8.271,0.059,-0.016,0,6,90,6,0
2675,0.005,0.005,-0.007,-8.02,0.062,-0.015,0,6,90,6,0
2675.5,0.006,0,-0.006,-6.381,0.061,-0.012,0,6,90,6,0
2676,0.002,-0.002,-0.003,-3.642,0.056,-0.007,0,6,90,6,0
2676.5,0,0.001,0.001,0.485,0.048,0.001,0,6,90,6,0
2677,0.003,0.003,0.004,4.727,0.037,0.009,0,6,90,6,0
2677.5,0.008,0,0.007,8.025,0.024,0.015,0,6,90,6,0
2678,0.006,-0.006,0.009,9.496,0.009,0.018,0,6,90,6,0
2678.5,0,-0.008,0.008,8.909,-0.005,0.017,0,6,90,6,0
2679,-0.004,-0.004,0.006,6.241,-0.019,0.012,0,6,90,6,0
2679.5,-0.001,0,0.001,1.245,-0.031,0.003,0,6,90,6,0
2680,0.003,-0.003,-0.005,-4.85,-0.042,-0.009,0,6,90,6,0
2680.5,0,-0.01,-0.01,-10.649,-0.049,-0.02,0,6,90,6,0
2681,-0.01,-0.01,-0.014,-14.815,-0.053,-0.028,0,6,90,6,0
2681.5,-0.016,0,-0.015,-16.488,-0.054,-0.031,0,6,90,6,0
2682,-0.01,0.01,-0.014,-15.517,-0.051,-0.029,0,6,90,6,0
2682.5,0,0.012,-0.011,-12.342,-0.045,-0.023,0,6,90,6,0
2683,0.006,0.006,-0.008,-8.535,-0.037,-0.016,0,6,90,6,0
2683.5,0.005,0,-0.005,-5.176,-0.026,-0.01,0,6,90,6,0
2684,0.002,-0.002,-0.003,-3.057,-0.014,-0.006,0,6,90,6,0
2684.5,0,-0.002,-0.002,-2.589,-0.001,-0.005,0,6,90,6,0
2685,-0.003,-0.003,-0.004,-3.869,0.011,-0.007,0,6,90,6,0
2685.5,-0.006,0,-0.006,-6.49,0.023,-0.012,0,6,90,6,0
2686,-0.006,0.006,-0.008,-9.302,0.033,-0.018,0,6,90,6,0
2686.5,0,0.01,-0.01,-11.159,0.04,-0.021,0,6,90,6,0
2687,0.007,0.007,-0.009,-10.509,0.045,-0.02,0,6,90,6,0
2687.5,0.008,0,-0.008,-8.544,0.047,-0.016,0,6,90,6,0
2688,0.004,-0.004,-0.006,-6.264,0.046,-0.012,0,6,90,6,0
2688.5,0,-0.004,-0.004,-4.508,0.042,-0.009,0,6,90,6,0
2689,-0.002,-0.002,-0.003,-3.546,0.035,-0.007,0,6,90,6,0
2689.5,-0.003,0,-0.003,-3.408,0.027,-0.007,0,6,90,6,0
2690,-0.003,0.003,-0.003,-3.807,0.017,-0.007,0,6,90,6,0
2690.5,0,0.004,-0.004,-3.873,0.006,-0.007,0,6,90,6,0
2691,0.002,0.002,-0.003,-3.25,-0.005,-0.006,0,6,90,6,0
2691.5,0.002,0,-0.002,-2.256,-0.015,-0.004,0,6,90,6,0
2692,0,0,-0.001,-0.509,-0.025,-0.001,0,6,90,6,0
2692.5,0,0.002,0.002,1.966,-0.032,0.004,0,6,90,6,0
2693,0.003,0.003,0.004,4.6,-0.038,0.009,0,6,90,6,0
2693.5,0.006,0,0.006,6.628,-0.04,0.013,0,6,90,6,0
2694,0.005,-0.005,0.007,7.309,-0.041,0.014,0,6,90,6,0
2694.5,0,-0.007,0.007,7.386,-0.038,0.014,0,6,90,6,0
2695,-0.005,-0.005,0.007,7.935,-0.034,0.015,0,6,90,6,0
2695.5,-0.009,0,0.008,9.179,-0.027,0.017,0,6,90,6,0
2696,-0.007,0.007,0.01,11.009,-0.019,0.021,0,6,90,6,0
2696.5,0,0.012,0.012,12.859,-0.009,0.024,0,6,90,6,0
2697,0.01,0.01,0.013,14.287,0,0.027,0,6,90,6,0
2697.5,0.014,0,0.014,15.086,0.009,0.028,0,6,90,6,0
2698,0.01,-0.01,0.014,15.202,0.018,0.029,0,6,90,6,0
2698.5,0,-0.014,0.013,14.631,0.025,0.028,0,6,90,6,0
2699,-0.009,-0.009,0.013,13.796,0.031,0.026,0,6,90,6,0
2699.5,-0.012,0,0.011,12.177,0.034,0.023,0,6,90,6,0
2700,-0.007,0.007,0.009,9.712,0.036,0.018,0,6,90,6,0
2700.5,0,0.006,0.006,6.759,0.034,0.013,0,6,90,6,0
2701,0.003,0.003,0.004,4.083,0.031,0.008,0,6,90,6,0
2701.5,0.002,0,0.002,2.407,0.026,0.004,0,6,90,6,0
2702,0.001,-0.001,0.001,0.9,0.02,0.002,0,6,90,6,0
2702.5,0,0.001,0,-0.564,0.012,-0.001,0,6,90,6,0
2703,0.001,0.001,-0.002,-1.715,0.004,-0.003,0,6,90,6,0
2703.5,0.002,0,-0.002,-2.333,-0.005,-0.004,0,6,90,6,0
2704,0.002,-0.002,-0.002,-2.299,-0.013,-0.004,0,6,90,6,0
2704.5,0,-0.002,-0.002,-2.101,-0.019,-0.004,0,6,90,6,0
2705,-0.001,-0.001,-0.001,-1.351,-0.025,-0.002,0,6,90,6,0
2705.5,0,0,0,-0.028,-0.029,0,0,6,90,6,0
2706,0.001,-0.001,0.001,1.372,-0.031,0.003,0,6,90,6,0
2706.5,0,-0.002,0.002,2.596,-0.031,0.005,0,6,90,6,0
2707,-0.002,-0.002,0.003,3.765,-0.029,0.007,0,6,90,6,0
2707.5,-0.005,0,0.004,4.845,-0.025,0.009,0,6,90,6,0
2708,-0.004,0.004,0.005,6.055,-0.02,0.012,0,6,90,6,0
2708.5,0,0.007,0.006,6.979,-0.013,0.013,0,6,90,6,0
2709,0.005,0.005,0.007,7.982,-0.006,0.015,0,6,90,6,0
2709.5,0.009,0,0.008,9.062,0.001,0.017,0,6,90,6,0
2710,0.007,-0.007,0.009,10.249,0.008,0.019,0,6,90,6,0
2710.5,0,-0.011,0.01,11.36,0.014,0.021,0,6,90,6,0
2711,-0.008,-0.008,0.011,12.036,0.02,0.023,0,6,90,6,0
2711.5,-0.011,0,0.011,12.088,0.024,0.023,0,6,90,6,0
2712,-0.008,0.008,0.011,12.357,0.026,0.023,0,6,90,6,0
2712.5,0,0.012,0.012,12.558,0.027,0.024,0,6,90,6,0
2713,0.008,0.008,0.011,12.361,0.026,0.023,0,6,90,6,0
2713.5,0.012,0,0.011,12.118,0.023,0.023,0,6,90,6,0
2714,0.008,-0.008,0.011,11.525,0.019,0.022,0,6,90,6,0
2714.5,0,-0.01,0.009,10.319,0.014,0.019,0,6,90,6,0
2715,-0.006,-0.006,0.008,8.283,0.008,0.016,0,6,90,6,0
2715.5,-0.005,0,0.005,5.419,0.002,0.01,0,6,90,6,0
2716,-0.001,0.001,0.002,2.218,-0.004,0.004,0,6,90,6,0
2716.5,0,-0.001,-0.001,-1.092,-0.01,-0.002,0,6,90,6,0
2717,-0.003,-0.003,-0.004,-3.916,-0.015,-0.007,0,6,90,6,0
2717.5,-0.005,0,-0.005,-5.47,-0.019,-0.01,0,6,90,6,0
2718,-0.004,0.004,-0.005,-5.911,-0.022,-0.011,0,6,90,6,0
2718.5,0,0.005,-0.005,-5.309,-0.023,-0.01,0,6,90,6,0
2719,0.002,0.002,-0.003,-3.657,-0.023,-0.007,0,6,90,6,0
2719.5,0.002,0,-0.002,-1.685,-0.022,-0.003,0,6,90,6,0
2720,0,0,0,0.101,-0.019,0,0,6,90,6,0
2720.5,0,0.001,0.001,1.506,-0.015,0.003,0,6,90,6,0
2721,0.001,0.001,0.002,2.184,-0.01,0.004,0,6,90,6,0
2721.5,0.002,0,0.002,2.179,-0.004,0.004,0,6,90,6,0
2722,0.001,-0.001,0.001,1.589,0.001,0.003,0,6,90,6,0
2722.5,0,-0.001,0.001,0.899,0.007,0.002,0,6,90,6,0
2723,-0.001,-0.001,0.001,1.021,0.011,0.002,0,6,90,6,0
2723.5,-0.003,0,0.002,2.627,0.015,0.005,0,6,90,6,0
2724,-0.004,0.004,0.005,5.263,0.018,0.01,0,6,90,6,0
2724.5,0,0.008,0.008,8.161,0.02,0.015,0,6,90,6,0
2725,0.007,0.007,0.01,10.42,0.02,0.02,0,6,90,6,0
2725.5,0.01,0,0.01,10.981,0.02,0.021,0,6,90,6,0
2726,0.007,-0.007,0.009,9.701,0.017,0.018,0,6,90,6,0
2726.5,0,-0.006,0.006,6.606,0.014,0.012,0,6,90,6,0
2727,-0.002,-0.002,0.003,3.359,0.01,0.006,0,6,90,6,0
2727.5,-0.001,0,0.001,1.115,0.006,0.002,0,6,90,6,0
2728,0,0,0,0.088,0.001,0,0,6,90,6,0
2728.5,0,0,0,0.445,-0.004,0.001,0,6,90,6,0
2729,0.001,0.001,0.002,2.062,-0.008,0.004,0,6,90,6,0
2729.5,0.004,0,0.004,4.603,-0.012,0.009,0,6,90,6,0
2730,0.005,-0.005,0.007,7.594,-0.015,0.014,0,6,90,6,0
2730.5,0,-0.009,0.009,9.874,-0.017,0.019,0,6,90,6,0
2731,-0.007,-0.007,0.009,9.795,-0.018,0.019,0,6,90,6,0
2731.5,-0.007,0,0.007,7.208,-0.018,0.014,0,6,90,6,0
2732,-0.002,0.002,0.003,3.72,-0.016,0.007,0,6,90,6,0
2732.5,0,0,0,0.334,-0.014,0.001,0,6,90,6,0
2733,-0.001,-0.001,-0.001,-0.833,-0.011,-0.002,0,6,90,6,0
2733.5,0.001,0,0.001,1.196,-0.007,0.002,0,6,90,6,0
2734,0.004,-0.004,0.006,6.145,-0.003,0.012,0,6,90,6,0
2734.5,0,-0.011,0.011,11.919,0.001,0.023,0,6,90,6,0
2735,-0.011,-0.011,0.015,16.621,0.005,0.031,0,6,90,6,0
2735.5,-0.018,0,0.018,19.478,0.009,0.037,0,6,90,6,0
2736,-0.013,0.013,0.018,20.127,0.012,0.038,0,6,90,6,0
2736.5,0,0.018,0.017,18.582,0.014,0.035,0,6,90,6,0
2737,0.011,0.011,0.015,15.829,0.015,0.03,0,6,90,6,0
2737.5,0.012,0,0.012,12.987,0.015,0.024,0,6,90,6,0
2738,0.007,-0.007,0.01,10.377,0.015,0.02,0,6,90,6,0
2738.5,0,-0.009,0.008,9.011,0.013,0.017,0,6,90,6,0
2739,-0.006,-0.006,0.008,9.168,0.011,0.017,0,6,90,6,0
2739.5,-0.009,0,0.009,9.58,0.008,0.018,0,6,90,6,0
2740,-0.007,0.007,0.009,9.832,0.004,0.019,0,6,90,6,0
2740.5,0,0.009,0.009,9.848,0,0.019,0,6,90,6,0
2741,0.007,0.007,0.009,9.848,-0.003,0.019,0,6,90,6,0
2741.5,0.01,0,0.009,10.361,-0.006,0.02,0,6,90,6,0
2742,0.008,-0.008,0.01,11.424,-0.009,0.022,0,6,90,6,0
2742.5,0,-0.012,0.012,13.133,-0.011,0.025,0,6,90,6,0
2743,-0.01,-0.01,0.014,15.13,-0.013,0.029,0,6,90,6,0
2743.5,-0.016,0,0.015,16.842,-0.013,0.032,0,6,90,6,0
2744,-0.012,0.012,0.016,18.002,-0.013,0.034,0,6,90,6,0
2744.5,0,0.017,0.016,17.777,-0.012,0.034,0,6,90,6,0
2745,0.01,0.01,0.014,15.736,-0.01,0.03,0,6,90,6,0
2745.5,0.012,0,0.011,12.225,-0.008,0.023,0,6,90,6,0
2746,0.005,-0.005,0.007,7.976,-0.005,0.015,0,6,90,6,0
2746.5,0,-0.004,0.003,3.724,-0.002,0.007,0,6,90,6,0
2747,0,0,0,-0.114,0.001,0,0,6,90,6,0
2747.5,0.004,0,-0.004,-3.896,0.004,-0.007,0,6,90,6,0
2748,0.005,-0.005,-0.007,-7.625,0.007,-0.014,0,6,90,6,0
2748.5,0,-0.011,-0.011,-11.68,0.009,-0.022,0,6,90,6,0
2749,-0.01,-0.01,-0.014,-15.459,0.011,-0.029,0,6,90,6,0
2749.5,-0.017,0,-0.017,-18.497,0.012,-0.035,0,6,90,6,0
2750,-0.014,0.014,-0.019,-20.548,0.012,-0.039,0,6,90,6,0
2750.5,0,0.02,-0.019,-21.22,0.011,-0.04,0,6,90,6,0
2751,0.013,0.013,-0.018,-20.216,0.01,-0.038,0,6,90,6,0
2751.5,0.017,0,-0.016,-17.659,0.008,-0.033,0,6,90,6,0
2752,0.009,-0.009,-0.013,-14,0.005,-0.026,0,6,90,6,0
2752.5,0,-0.009,-0.009,-10.017,0.003,-0.019,0,6,90,6,0
2753,-0.004,-0.004,-0.006,-6.139,0,-0.012,0,6,90,6,0
2753.5,-0.003,0,-0.003,-3.612,-0.003,-0.007,0,6,90,6,0
2754,-0.002,0.002,-0.003,-3.005,-0.005,-0.006,0,6,90,6,0
2754.5,0,0.004,-0.003,-3.756,-0.007,-0.007,0,6,90,6,0
2755,0.003,0.003,-0.004,-4.487,-0.009,-0.008,0,6,90,6,0
2755.5,0.005,0,-0.005,-5.04,-0.01,-0.009,0,6,90,6,0
2756,0.003,-0.003,-0.005,-5.115,-0.01,-0.01,0,6,90,6,0
2756.5,0,-0.004,-0.004,-4.499,-0.01,-0.008,0,6,90,6,0
2757,-0.002,-0.002,-0.003,-2.75,-0.009,-0.005,0,6,90,6,0
2757.5,0.001,0,0.001,0.583,-0.008,0.001,0,6,90,6,0
2758,0.003,-0.003,0.005,5.066,-0.006,0.01,0,6,90,6,0
2758.5,0,-0.008,0.008,8.79,-0.004,0.017,0,6,90,6,0
2759,-0.007,-0.007,0.009,10.041,-0.001,0.019,0,6,90,6,0
2759.5,-0.008,0,0.008,8.406,0.001,0.016,0,6,90,6,0
2760,-0.003,0.003,0.004,4.339,0.004,0.008,0,6,90,6,0
2760.5,0,-0.001,-0.001,-1.582,0.006,-0.003,0,6,90,6,0
2761,-0.005,-0.005,-0.007,-7.799,0.007,-0.015,0,6,90,6,0
2761.5,-0.012,0,-0.011,-12.471,0.008,-0.024,0,6,90,6,0
2762,-0.009,0.009,-0.012,-13.463,0.009,-0.025,0,6,90,6,0
2762.5,0,0.01,-0.01,-10.762,0.009,-0.02,0,6,90,6,0
2763,0.003,0.003,-0.005,-4.95,0.008,-0.009,0,6,90,6,0
2763.5,-0.003,0,0.003,2.991,0.007,0.006,0,6,90,6,0
2764,-0.007,0.007,0.01,10.821,0.006,0.02,0,6,90,6,0
2764.5,0,0.015,0.015,16.217,0.004,0.031,0,6,90,6,0
2765,0.011,0.011,0.015,16.649,0.002,0.031,0,6,90,6,0
2765.5,0.011,0,0.011,11.746,0,0.022,0,6,90,6,0
2766,0.002,-0.002,0.003,3.04,-0.002,0.006,0,6,90,6,0
2766.5,0,0.007,-0.006,-6.992,-0.004,-0.013,0,6,90,6,0
2767,0.011,0.011,-0.015,-16.132,-0.006,-0.03,0,6,90,6,0
2767.5,0.021,0,-0.021,-22.619,-0.007,-0.043,0,6,90,6,0
2768,0.017,-0.017,-0.023,-25.35,-0.008,-0.048,0,6,90,6,0
2768.5,0,-0.023,-0.022,-23.927,-0.008,-0.045,0,6,90,6,0
2769,-0.012,-0.012,-0.017,-18.326,-0.008,-0.035,0,6,90,6,0
2769.5,-0.01,0,-0.01,-10.761,-0.007,-0.02,0,6,90,6,0
2770,-0.002,0.002,-0.003,-2.981,-0.006,-0.006,0,6,90,6,0
2770.5,0,-0.003,0.003,3.234,-0.004,0.006,0,6,90,6,0
2771,-0.004,-0.004,0.006,6.504,-0.002,0.012,0,6,90,6,0
2771.5,-0.006,0,0.006,6.028,-0.001,0.011,0,6,90,6,0
2772,-0.001,0.001,0.002,1.848,0.001,0.003,0,6,90,6,0
2772.5,0,-0.004,-0.004,-4.233,0.003,-0.008,0,6,90,6,0
2773,-0.007,-0.007,-0.01,-10.774,0.004,-0.02,0,6,90,6,0
2773.5,-0.015,0,-0.015,-16.024,0.006,-0.03,0,6,90,6,0
2774,-0.013,0.013,-0.017,-18.948,0.006,-0.036,0,6,90,6,0
2774.5,0,0.018,-0.017,-19.113,0.007,-0.036,0,6,90,6,0
2775,0.011,0.011,-0.016,-17.099,0.007,-0.032,0,6,90,6,0
2775.5,0.013,0,-0.013,-14.027,0.006,-0.027,0,6,90,6,0
2776,0.007,-0.007,-0.01,-10.588,0.005,-0.02,0,6,90,6,0
2776.5,0,-0.008,-0.008,-8.245,0.004,-0.016,0,6,90,6,0
2777,-0.005,-0.005,-0.007,-7.594,0.003,-0.014,0,6,90,6,0
2777.5,-0.008,0,-0.008,-8.764,0.001,-0.017,0,6,90,6,0
