时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
178,0.001,-0.002,0.002,1.603,0.012,0.004,0,5,15,6,0
178.5,0.004,-0.006,0.007,1.344,1.385,-0.007,0,5,15,6,0
179,0.005,-0.011,0.011,1.199,2.767,-0.018,0,5,15,6,0
179.5,0.005,-0.017,0.016,1.22,4.081,-0.029,0,5,15,6,0
180,0.003,-0.022,0.021,1.418,5.256,-0.037,0,5,15,6,0
180.5,0,-0.026,0.024,1.578,6.154,-0.044,0,5,15,6,0
181,-0.004,-0.028,0.026,1.628,6.724,-0.048,0,5,15,6,0
181.5,-0.008,-0.028,0.027,1.503,6.911,-0.05,0,5,15,6,0
182,-0.011,-0.026,0.026,1.358,6.767,-0.049,0,5,15,6,0
182.5,-0.013,-0.023,0.024,1.308,6.332,-0.046,0,5,15,6,0
183,-0.015,-0.019,0.022,1.495,5.689,-0.04,0,5,15,6,0
183.5,-0.015,-0.015,0.02,1.796,4.844,-0.033,0,5,15,6,0
184,-0.014,-0.011,0.017,2.174,3.872,-0.024,0,5,15,6,0
184.5,-0.013,-0.007,0.013,2.544,2.828,-0.015,0,5,15,6,0
185,-0.01,-0.004,0.01,2.721,1.737,-0.006,0,5,15,6,0
185.5,-0.006,-0.002,0.006,2.709,0.686,0.002,0,5,15,6,0
186,-0.002,0,0.002,2.428,-0.3,0.009,0,5,15,6,0
186.5,0.002,0,-0.002,1.906,-1.17,0.014,0,5,15,6,0
187,0.006,-0.001,-0.006,1.09,-1.937,0.018,0,5,15,6,0
187.5,0.01,-0.003,-0.009,0.03,-2.593,0.02,0,5,15,6,0
188,0.013,-0.005,-0.013,-1.246,-3.17,0.021,0,5,15,6,0
188.5,0.015,-0.009,-0.016,-2.606,-3.673,0.022,0,5,15,6,0
189,0.017,-0.013,-0.019,-3.804,-4.075,0.022,0,5,15,6,0
189.5,0.016,-0.016,-0.021,-4.625,-4.359,0.022,0,5,15,6,0
190,0.015,-0.019,-0.022,-4.873,-4.488,0.022,0,5,15,6,0
190.5,0.012,-0.021,-0.022,-4.667,-4.519,0.023,0,5,15,6,0
191,0.009,-0.021,-0.021,-4.059,-4.436,0.024,0,5,15,6,0
191.5,0.005,-0.02,-0.019,-3.215,-4.263,0.025,0,5,15,6,0
192,0.002,-0.019,-0.017,-2.329,-4.016,0.025,0,5,15,6,0
192.5,0,-0.017,-0.015,-1.672,-3.751,0.025,0,5,15,6,0
193,-0.002,-0.015,-0.014,-1.368,-3.479,0.023,0,5,15,6,0
193.5,-0.004,-0.014,-0.013,-1.317,-3.162,0.021,0,5,15,6,0
194,-0.005,-0.012,-0.012,-1.468,-2.809,0.018,0,5,15,6,0
194.5,-0.006,-0.01,-0.011,-1.758,-2.436,0.014,0,5,15,6,0
195,-0.006,-0.008,-0.01,-2.01,-2.023,0.01,0,5,15,6,0
195.5,-0.006,-0.006,-0.008,-1.989,-1.528,0.007,0,5,15,6,0
196,-0.005,-0.004,-0.006,-1.651,-0.974,0.003,0,5,15,6,0
196.5,-0.003,-0.001,-0.003,-1.068,-0.393,0,0,5,15,6,0
197,0,0,0,-0.461,0.14,-0.002,0,5,15,6,0
197.5,0.002,0.001,0.002,-0.068,0.552,-0.004,0,5,15,6,0
198,0.003,0,0.003,0.069,0.839,-0.006,0,5,15,6,0
198.5,0.004,0,0.004,-0.02,0.999,-0.008,0,5,15,6,0
199,0.004,0,0.003,-0.245,1.048,-0.009,0,5,15,6,0
199.5,0.003,-0.001,0.003,-0.539,0.989,-0.009,0,5,15,6,0
200,0.002,-0.001,0.002,-0.779,0.853,-0.009,0,5,15,6,0
200.5,0.001,-0.001,0.001,-0.823,0.685,-0.008,0,5,15,6,0
201,0.001,0,0.001,-0.794,0.44,-0.006,0,5,15,6,0
201.5,0,0,0,-0.716,0.139,-0.003,0,5,15,6,0
202,-0.001,0.001,-0.001,-0.417,-0.123,0,0,5,15,6,0
202.5,-0.001,0.001,-0.001,0.072,-0.331,0.003,0,5,15,6,0
203,0,0.001,-0.001,0.634,-0.478,0.005,0,5,15,6,0
203.5,0,0,0,1.192,-0.54,0.007,0,5,15,6,0
204,0,0,0,1.653,-0.513,0.008,0,5,15,6,0
204.5,0,-0.001,0.001,1.984,-0.38,0.008,0,5,15,6,0
205,0,-0.003,0.002,2.252,-0.103,0.007,0,5,15,6,0
205.5,-0.001,-0.004,0.004,2.363,0.269,0.004,0,5,15,6,0
206,-0.002,-0.005,0.005,2.091,0.634,0.001,0,5,15,6,0
206.5,-0.003,-0.005,0.005,1.434,0.955,-0.004,0,5,15,6,0
207,-0.003,-0.004,0.005,0.534,1.212,-0.008,0,5,15,6,0
207.5,-0.004,-0.004,0.005,-0.383,1.406,-0.012,0,5,15,6,0
208,-0.003,-0.003,0.004,-1.192,1.502,-0.015,0,5,15,6,0
208.5,-0.003,-0.002,0.003,-1.78,1.485,-0.016,0,5,15,6,0
209,-0.002,-0.001,0.002,-2.083,1.342,-0.016,0,5,15,6,0
209.5,-0.001,0,0.001,-2.133,1.057,-0.014,0,5,15,6,0
210,0,0,0,-1.997,0.63,-0.01,0,5,15,6,0
210.5,0.002,0,-0.002,-1.674,0.108,-0.005,0,5,15,6,0
211,0.004,0,-0.003,-1.258,-0.486,0,0,5,15,6,0
211.5,0.005,-0.001,-0.005,-0.806,-1.1,0.006,0,5,15,6,0
212,0.007,-0.003,-0.007,-0.464,-1.721,0.012,0,5,15,6,0
212.5,0.008,-0.005,-0.009,-0.314,-2.313,0.017,0,5,15,6,0
213,0.009,-0.007,-0.01,-0.322,-2.818,0.021,0,5,15,6,0
213.5,0.009,-0.009,-0.011,-0.229,-3.111,0.024,0,5,15,6,0
214,0.007,-0.01,-0.011,0.033,-3.16,0.025,0,5,15,6,0
214.5,0.006,-0.01,-0.01,0.41,-2.968,0.024,0,5,15,6,0
215,0.003,-0.008,-0.008,0.819,-2.554,0.022,0,5,15,6,0
215.5,0.002,-0.006,-0.006,1.171,-1.951,0.018,0,5,15,6,0
216,0,-0.003,-0.002,1.454,-1.177,0.013,0,5,15,6,0
216.5,0,0.001,0.001,1.613,-0.291,0.007,0,5,15,6,0
217,0.001,0.005,0.004,1.616,0.65,-0.001,0,5,15,6,0
217.5,0.002,0.008,0.007,1.465,1.585,-0.008,0,5,15,6,0
218,0.004,0.01,0.01,1.189,2.453,-0.016,0,5,15,6,0
218.5,0.007,0.012,0.012,0.797,3.181,-0.023,0,5,15,6,0
219,0.009,0.012,0.014,0.326,3.715,-0.028,0,5,15,6,0
219.5,0.011,0.011,0.014,-0.065,4.053,-0.032,0,5,15,6,0
220,0.012,0.01,0.014,-0.352,4.154,-0.033,0,5,15,6,0
220.5,0.013,0.007,0.014,-0.512,4.01,-0.033,0,5,15,6,0
221,0.012,0.005,0.012,-0.656,3.582,-0.03,0,5,15,6,0
221.5,0.01,0.003,0.009,-0.781,2.904,-0.025,0,5,15,6,0
222,0.007,0.001,0.006,-0.855,2.025,-0.018,0,5,15,6,0
222.5,0.002,0,0.002,-1.02,0.943,-0.01,0,5,15,6,0
223,-0.003,0,-0.003,-1.27,-0.273,-0.001,0,5,15,6,0
223.5,-0.008,0.002,-0.007,-1.452,-1.503,0.008,0,5,15,6,0
224,-0.011,0.005,-0.011,-1.479,-2.659,0.017,0,5,15,6,0
224.5,-0.014,0.008,-0.015,-1.344,-3.668,0.025,0,5,15,6,0
225,-0.015,0.011,-0.017,-0.989,-4.434,0.032,0,5,15,6,0
225.5,-0.014,0.014,-0.018,-0.494,-4.924,0.037,0,5,15,6,0
226,-0.012,0.016,-0.018,0.101,-5.085,0.04,0,5,15,6,0
226.5,-0.009,0.016,-0.017,0.671,-4.923,0.04,0,5,15,6,0
227,-0.006,0.015,-0.015,1.084,-4.46,0.038,0,5,15,6,0
227.5,-0.003,0.013,-0.012,1.192,-3.761,0.033,0,5,15,6,0
228,-0.001,0.01,-0.009,0.965,-2.879,0.025,0,5,15,6,0
228.5,0,0.007,-0.006,0.502,-1.856,0.016,0,5,15,6,0
229,0,0.003,-0.003,-0.18,-0.795,0.006,0,5,15,6,0
229.5,0,0,0,-0.877,0.269,-0.004,0,5,15,6,0
230,-0.001,-0.003,0.003,-1.266,1.337,-0.014,0,5,15,6,0
230.5,-0.004,-0.006,0.007,-1.254,2.344,-0.022,0,5,15,6,0
231,-0.007,-0.009,0.01,-1.017,3.167,-0.027,0,5,15,6,0
231.5,-0.01,-0.01,0.013,-0.666,3.749,-0.031,0,5,15,6,0
232,-0.012,-0.009,0.014,-0.36,4.027,-0.032,0,5,15,6,0
232.5,-0.013,-0.008,0.014,-0.248,3.961,-0.032,0,5,15,6,0
233,-0.012,-0.005,0.012,-0.365,3.558,-0.029,0,5,15,6,0
233.5,-0.01,-0.003,0.009,-0.697,2.845,-0.024,0,5,15,6,0
234,-0.006,-0.001,0.005,-1.167,1.875,-0.018,0,5,15,6,0
234.5,-0.001,0,0.001,-1.662,0.719,-0.01,0,5,15,6,0
235,0.005,-0.001,-0.004,-2.02,-0.523,-0.001,0,5,15,6,0
235.5,0.009,-0.003,-0.009,-2.108,-1.749,0.008,0,5,15,6,0
236,0.013,-0.005,-0.013,-1.902,-2.88,0.017,0,5,15,6,0
236.5,0.014,-0.008,-0.015,-1.287,-3.782,0.026,0,5,15,6,0
237,0.014,-0.011,-0.016,-0.425,-4.427,0.033,0,5,15,6,0
237.5,0.013,-0.013,-0.016,0.579,-4.747,0.039,0,5,15,6,0
238,0.01,-0.013,-0.015,1.571,-4.715,0.041,0,5,15,6,0
238.5,0.007,-0.012,-0.012,2.442,-4.31,0.04,0,5,15,6,0
239,0.004,-0.009,-0.009,2.971,-3.591,0.036,0,5,15,6,0
239.5,0.002,-0.006,-0.005,3.119,-2.586,0.029,0,5,15,6,0
240,0,-0.001,-0.001,3.028,-1.306,0.018,0,5,15,6,0
240.5,0,0.005,0.004,2.844,0.199,0.006,0,5,15,6,0
241,0.001,0.011,0.01,2.63,1.834,-0.007,0,5,15,6,0
241.5,0.004,0.016,0.016,2.432,3.496,-0.021,0,5,15,6,0
242,0.009,0.021,0.021,2.352,5.107,-0.034,0,5,15,6,0
242.5,0.014,0.025,0.027,2.431,6.575,-0.045,0,5,15,6,0
243,0.021,0.027,0.031,2.601,7.794,-0.054,0,5,15,6,0
243.5,0.027,0.027,0.034,2.763,8.674,-0.06,0,5,15,6,0
244,0.031,0.024,0.036,2.772,9.126,-0.064,0,5,15,6,0
244.5,0.034,0.02,0.036,2.586,9.122,-0.064,0,5,15,6,0
245,0.034,0.014,0.034,2.166,8.64,-0.062,0,5,15,6,0
245.5,0.031,0.008,0.03,1.582,7.717,-0.056,0,5,15,6,0
246,0.026,0.003,0.024,0.91,6.402,-0.048,0,5,15,6,0
246.5,0.019,0,0.018,0.35,4.814,-0.037,0,5,15,6,0
247,0.012,-0.002,0.011,0.003,3.048,-0.024,0,5,15,6,0
247.5,0.004,-0.001,0.004,-0.132,1.197,-0.01,0,5,15,6,0
248,-0.003,0.001,-0.003,-0.155,-0.666,0.005,0,5,15,6,0
248.5,-0.008,0.005,-0.009,-0.054,-2.413,0.019,0,5,15,6,0
249,-0.012,0.009,-0.014,0.156,-3.937,0.031,0,5,15,6,0
249.5,-0.014,0.014,-0.018,0.314,-5.195,0.041,0,5,15,6,0
250,-0.014,0.019,-0.022,0.325,-6.133,0.049,0,5,15,6,0
250.5,-0.013,0.022,-0.024,0.223,-6.684,0.053,0,5,15,6,0
251,-0.01,0.024,-0.024,0.092,-6.803,0.053,0,5,15,6,0
251.5,-0.007,0.024,-0.023,-0.023,-6.489,0.051,0,5,15,6,0
252,-0.003,0.022,-0.021,-0.01,-5.736,0.045,0,5,15,6,0
252.5,0,0.018,-0.016,0.132,-4.603,0.036,0,5,15,6,0
253,0.002,0.012,-0.011,0.343,-3.179,0.026,0,5,15,6,0
253.5,0.001,0.005,-0.005,0.624,-1.536,0.014,0,5,15,6,0
254,-0.001,-0.002,0.002,0.954,0.228,0.001,0,5,15,6,0
254.5,-0.005,-0.008,0.009,1.256,1.997,-0.012,0,5,15,6,0
255,-0.01,-0.013,0.014,1.304,3.595,-0.025,0,5,15,6,0
255.5,-0.015,-0.015,0.019,1.052,4.923,-0.036,0,5,15,6,0
256,-0.019,-0.014,0.022,0.518,5.885,-0.045,0,5,15,6,0
256.5,-0.021,-0.012,0.023,-0.267,6.401,-0.051,0,5,15,6,0
257,-0.022,-0.009,0.021,-1.226,6.419,-0.053,0,5,15,6,0
257.5,-0.02,-0.005,0.019,-2.159,5.955,-0.052,0,5,15,6,0
258,-0.016,-0.002,0.015,-2.864,5.054,-0.047,0,5,15,6,0
258.5,-0.01,0,0.01,-3.208,3.783,-0.038,0,5,15,6,0
259,-0.004,0.001,0.004,-3.145,2.226,-0.026,0,5,15,6,0
259.5,0.002,-0.001,-0.002,-2.795,0.451,-0.011,0,5,15,6,0
260,0.008,-0.003,-0.008,-2.362,-1.47,0.005,0,5,15,6,0
260.5,0.014,-0.008,-0.015,-1.978,-3.425,0.021,0,5,15,6,0
261,0.018,-0.014,-0.021,-1.751,-5.304,0.037,0,5,15,6,0
261.5,0.021,-0.021,-0.027,-1.762,-7.008,0.05,0,5,15,6,0
262,0.022,-0.028,-0.032,-1.933,-8.407,0.06,0,5,15,6,0
262.5,0.02,-0.034,-0.036,-2.23,-9.429,0.068,0,5,15,6,0
263,0.016,-0.04,-0.039,-2.671,-10.052,0.071,0,5,15,6,0
263.5,0.011,-0.043,-0.041,-3.208,-10.257,0.071,0,5,15,6,0
264,0.006,-0.044,-0.04,-3.665,-10.013,0.068,0,5,15,6,0
264.5,0,-0.041,-0.038,-3.817,-9.295,0.062,0,5,15,6,0
265,-0.005,-0.036,-0.034,-3.622,-8.159,0.054,0,5,15,6,0
265.5,-0.008,-0.029,-0.028,-3.193,-6.704,0.044,0,5,15,6,0
266,-0.009,-0.021,-0.021,-2.632,-5.027,0.032,0,5,15,6,0
266.5,-0.008,-0.013,-0.014,-2.047,-3.234,0.02,0,5,15,6,0
267,-0.005,-0.006,-0.007,-1.551,-1.438,0.007,0,5,15,6,0
267.5,0,0,0,-1.146,0.286,-0.005,0,5,15,6,0
268,0.005,0.004,0.006,-0.867,1.843,-0.017,0,5,15,6,0
268.5,0.01,0.006,0.01,-0.729,3.153,-0.027,0,5,15,6,0
269,0.014,0.006,0.014,-0.731,4.145,-0.034,0,5,15,6,0
269.5,0.017,0.004,0.016,-0.927,4.74,-0.039,0,5,15,6,0
270,0.018,0.002,0.016,-1.177,4.952,-0.042,0,5,15,6,0
270.5,0.017,0,0.016,-1.328,4.811,-0.041,0,5,15,6,0
271,0.015,-0.002,0.014,-1.341,4.331,-0.037,0,5,15,6,0
271.5,0.011,-0.003,0.011,-1.401,3.479,-0.031,0,5,15,6,0
272,0.006,-0.003,0.006,-1.557,2.303,-0.022,0,5,15,6,0
272.5,0.001,-0.001,0.001,-1.796,0.877,-0.012,0,5,15,6,0
273,-0.004,0.003,-0.005,-2.047,-0.697,0,0,5,15,6,0
273.5,-0.009,0.009,-0.011,-2.315,-2.343,0.012,0,5,15,6,0
274,-0.012,0.015,-0.017,-2.573,-3.961,0.024,0,5,15,6,0
274.5,-0.012,0.022,-0.023,-2.761,-5.449,0.035,0,5,15,6,0
275,-0.011,0.028,-0.028,-2.843,-6.717,0.045,0,5,15,6,0
275.5,-0.009,0.033,-0.031,-2.893,-7.726,0.053,0,5,15,6,0
276,-0.005,0.037,-0.034,-2.932,-8.424,0.058,0,5,15,6,0
276.5,0,0.038,-0.035,-2.991,-8.79,0.061,0,5,15,6,0
277,0.005,0.038,-0.035,-3.05,-8.803,0.061,0,5,15,6,0
277.5,0.01,0.036,-0.034,-3.09,-8.468,0.058,0,5,15,6,0
278,0.013,0.032,-0.032,-3.079,-7.806,0.053,0,5,15,6,0
278.5,0.015,0.027,-0.028,-2.988,-6.85,0.045,0,5,15,6,0
279,0.016,0.02,-0.024,-2.794,-5.653,0.037,0,5,15,6,0
279.5,0.014,0.014,-0.018,-2.53,-4.291,0.027,0,5,15,6,0
280,0.011,0.009,-0.013,-2.202,-2.833,0.016,0,5,15,6,0
280.5,0.007,0.004,-0.007,-1.829,-1.356,0.006,0,5,15,6,0
281,0.002,0.001,-0.001,-1.419,0.072,-0.004,0,5,15,6,0
281.5,-0.004,-0.001,0.004,-1.037,1.367,-0.013,0,5,15,6,0
282,-0.008,-0.001,0.008,-0.764,2.448,-0.021,0,5,15,6,0
282.5,-0.012,0,0.011,-0.654,3.252,-0.027,0,5,15,6,0
283,-0.014,0.002,0.013,-0.64,3.769,-0.031,0,5,15,6,0
283.5,-0.014,0.004,0.013,-0.698,3.973,-0.033,0,5,15,6,0
284,-0.013,0.005,0.013,-0.776,3.877,-0.032,0,5,15,6,0
284.5,-0.011,0.006,0.012,-0.81,3.507,-0.03,0,5,15,6,0
285,-0.008,0.006,0.009,-0.755,2.907,-0.025,0,5,15,6,0
285.5,-0.005,0.005,0.007,-0.614,2.121,-0.018,0,5,15,6,0
286,-0.003,0.003,0.004,-0.398,1.208,-0.011,0,5,15,6,0
286.5,-0.001,0.001,0.001,-0.014,0.283,-0.002,0,5,15,6,0
287,0.001,-0.001,-0.001,0.522,-0.582,0.006,0,5,15,6,0
287.5,0.001,-0.004,-0.003,1.094,-1.338,0.013,0,5,15,6,0
288,0.001,-0.006,-0.005,1.527,-1.965,0.019,0,5,15,6,0
288.5,0,-0.007,-0.007,1.721,-2.431,0.024,0,5,15,6,0
289,-0.001,-0.008,-0.008,1.667,-2.703,0.026,0,5,15,6,0
289.5,-0.002,-0.009,-0.008,1.4,-2.765,0.025,0,5,15,6,0
290,-0.003,-0.008,-0.008,0.985,-2.615,0.023,0,5,15,6,0
290.5,-0.004,-0.007,-0.008,0.501,-2.27,0.019,0,5,15,6,0
291,-0.004,-0.005,-0.006,0.031,-1.763,0.014,0,5,15,6,0
291.5,-0.003,-0.003,-0.004,-0.337,-1.128,0.008,0,5,15,6,0
292,-0.002,-0.001,-0.002,-0.539,-0.409,0.002,0,5,15,6,0
292.5,0,0,0,-0.629,0.314,-0.004,0,5,15,6,0
293,0.003,0.001,0.003,-0.627,0.989,-0.009,0,5,15,6,0
293.5,0.005,0.001,0.005,-0.554,1.569,-0.014,0,5,15,6,0
294,0.007,0.001,0.007,-0.431,2.021,-0.017,0,5,15,6,0
294.5,0.009,0,0.008,-0.301,2.313,-0.019,0,5,15,6,0
295,0.009,-0.001,0.008,-0.186,2.433,-0.019,0,5,15,6,0
295.5,0.009,-0.002,0.008,-0.061,2.395,-0.019,0,5,15,6,0
296,0.008,-0.003,0.008,0.06,2.208,-0.017,0,5,15,6,0
296.5,0.006,-0.004,0.007,0.096,1.861,-0.014,0,5,15,6,0
297,0.004,-0.003,0.005,-0.002,1.367,-0.011,0,5,15,6,0
297.5,0.002,-0.002,0.003,-0.096,0.807,-0.007,0,5,15,6,0
298,0.001,-0.001,0.001,-0.056,0.25,-0.002,0,5,15,6,0
298.5,0,0.001,-0.001,0.146,-0.257,0.002,0,5,15,6,0
299,-0.001,0.002,-0.002,0.477,-0.681,0.007,0,5,15,6,0
299.5,-0.001,0.003,-0.002,0.899,-0.984,0.01,0,5,15,6,0
300,0,0.002,-0.002,1.395,-1.126,0.013,0,5,15,6,0
300.5,0,0.002,-0.002,1.883,-1.099,0.014,0,5,15,6,0
301,0,0.001,0,2.257,-0.911,0.013,0,5,15,6,0
301.5,0,-0.001,0.001,2.343,-0.62,0.011,0,5,15,6,0
302,-0.001,-0.001,0.001,1.988,-0.296,0.008,0,5,15,6,0
302.5,-0.001,-0.002,0.002,1.237,0.032,0.003,0,5,15,6,0
303,-0.001,-0.001,0.001,0.206,0.323,-0.002,0,5,15,6,0
303.5,-0.001,-0.001,0.001,-0.902,0.559,-0.007,0,5,15,6,0
304,0,0,0,-1.821,0.746,-0.011,0,5,15,6,0
304.5,0,0,0,-2.327,0.888,-0.013,0,5,15,6,0
305,0,0,0,-2.427,0.941,-0.014,0,5,15,6,0
305.5,0,0,0,-2.206,0.876,-0.013,0,5,15,6,0
306,0,0,0,-1.744,0.697,-0.01,0,5,15,6,0
306.5,0,0,0,-1.125,0.423,-0.006,0,5,15,6,0
307,0,0,0,-0.507,0.061,-0.002,0,5,15,6,0
307.5,0.001,0,-0.001,0.084,-0.324,0.003,0,5,15,6,0
308,0.002,-0.001,-0.002,0.572,-0.7,0.007,0,5,15,6,0
308.5,0.002,-0.001,-0.003,0.881,-1.038,0.01,0,5,15,6,0
309,0.003,-0.002,-0.003,1.076,-1.272,0.013,0,5,15,6,0
309.5,0.002,-0.002,-0.003,1.311,-1.326,0.014,0,5,15,6,0
310,0.001,-0.002,-0.002,1.644,-1.17,0.014,0,5,15,6,0
310.5,0,0,0,2.026,-0.814,0.012,0,5,15,6,0
311,-0.001,0.002,0.002,2.379,-0.285,0.009,0,5,15,6,0
311.5,-0.001,0.005,0.005,2.633,0.379,0.004,0,5,15,6,0
312,-0.001,0.008,0.007,2.729,1.129,-0.001,0,5,15,6,0
312.5,0,0.011,0.01,2.63,1.909,-0.008,0,5,15,6,0
313,0.002,0.013,0.012,2.353,2.665,-0.014,0,5,15,6,0
313.5,0.004,0.015,0.014,1.959,3.354,-0.021,0,5,15,6,0
314,0.007,0.016,0.016,1.501,3.92,-0.027,0,5,15,6,0
314.5,0.009,0.016,0.017,1.151,4.366,-0.031,0,5,15,6,0
315,0.012,0.015,0.018,0.902,4.631,-0.034,0,5,15,6,0
315.5,0.013,0.013,0.017,0.642,4.648,-0.035,0,5,15,6,0
316,0.014,0.011,0.016,0.366,4.41,-0.033,0,5,15,6,0
316.5,0.014,0.008,0.014,0.172,3.954,-0.03,0,5,15,6,0
317,0.012,0.005,0.012,0.097,3.312,-0.026,0,5,15,6,0
317.5,0.009,0.002,0.009,-0.04,2.452,-0.019,0,5,15,6,0
318,0.005,0.001,0.004,-0.368,1.384,-0.012,0,5,15,6,0
318.5,0,0,0,-0.849,0.173,-0.004,0,5,15,6,0
319,-0.006,0.001,-0.006,-1.395,-1.108,0.005,0,5,15,6,0
319.5,-0.011,0.003,-0.011,-1.911,-2.384,0.013,0,5,15,6,0
320,-0.016,0.007,-0.016,-2.326,-3.586,0.022,0,5,15,6,0
320.5,-0.018,0.011,-0.02,-2.486,-4.609,0.029,0,5,15,6,0
321,-0.019,0.015,-0.022,-2.341,-5.389,0.036,0,5,15,6,0
321.5,-0.018,0.018,-0.023,-1.922,-5.879,0.041,0,5,15,6,0
322,-0.015,0.02,-0.023,-1.308,-6.051,0.044,0,5,15,6,0
322.5,-0.012,0.021,-0.022,-0.648,-5.909,0.044,0,5,15,6,0
323,-0.008,0.019,-0.019,0.104,-5.395,0.042,0,5,15,6,0
323.5,-0.004,0.016,-0.015,0.867,-4.538,0.038,0,5,15,6,0
324,-0.001,0.011,-0.01,1.444,-3.418,0.031,0,5,15,6,0
324.5,0,0.006,-0.005,1.703,-2.115,0.021,0,5,15,6,0
325,0,0,0,1.735,-0.664,0.01,0,5,15,6,0
325.5,-0.001,-0.006,0.005,1.671,0.885,-0.002,0,5,15,6,0
326,-0.004,-0.011,0.011,1.528,2.425,-0.015,0,5,15,6,0
326.5,-0.008,-0.015,0.016,1.349,3.869,-0.027,0,5,15,6,0
327,-0.013,-0.017,0.02,1.195,5.138,-0.037,0,5,15,6,0
327.5,-0.018,-0.018,0.023,0.996,6.118,-0.045,0,5,15,6,0
328,-0.022,-0.017,0.025,0.794,6.761,-0.051,0,5,15,6,0
328.5,-0.025,-0.014,0.026,0.636,7.038,-0.053,0,5,15,6,0
329,-0.026,-0.011,0.026,0.597,6.957,-0.053,0,5,15,6,0
329.5,-0.025,-0.007,0.024,0.597,6.495,-0.049,0,5,15,6,0
330,-0.023,-0.003,0.021,0.615,5.689,-0.043,0,5,15,6,0
330.5,-0.019,0,0.017,0.59,4.571,-0.034,0,5,15,6,0
331,-0.013,0.002,0.012,0.52,3.221,-0.024,0,5,15,6,0
331.5,-0.007,0.002,0.007,0.378,1.709,-0.012,0,5,15,6,0
332,-0.001,0,0.001,0.164,0.122,-0.001,0,5,15,6,0
332.5,0.005,-0.003,-0.005,-0.125,-1.457,0.011,0,5,15,6,0
333,0.01,-0.007,-0.011,-0.436,-2.93,0.022,0,5,15,6,0
333.5,0.012,-0.012,-0.016,-0.671,-4.196,0.031,0,5,15,6,0
334,0.013,-0.017,-0.02,-0.816,-5.192,0.038,0,5,15,6,0
334.5,0.012,-0.021,-0.022,-0.878,-5.875,0.043,0,5,15,6,0
335,0.01,-0.023,-0.023,-0.667,-6.134,0.046,0,5,15,6,0
335.5,0.006,-0.023,-0.022,-0.261,-5.987,0.046,0,5,15,6,0
336,0.003,-0.021,-0.019,0.225,-5.458,0.043,0,5,15,6,0
336.5,0,-0.017,-0.016,0.61,-4.62,0.038,0,5,15,6,0
337,-0.002,-0.013,-0.012,0.792,-3.538,0.03,0,5,15,6,0
337.5,-0.002,-0.008,-0.007,0.734,-2.288,0.02,0,5,15,6,0
338,-0.001,-0.003,-0.003,0.453,-0.952,0.009,0,5,15,6,0
338.5,0.001,0.001,0.001,0.002,0.379,-0.003,0,5,15,6,0
339,0.004,0.005,0.005,-0.483,1.643,-0.014,0,5,15,6,0
339.5,0.007,0.007,0.009,-0.847,2.781,-0.024,0,5,15,6,0
340,0.011,0.008,0.012,-0.965,3.747,-0.032,0,5,15,6,0
340.5,0.014,0.008,0.015,-0.809,4.487,-0.037,0,5,15,6,0
341,0.017,0.007,0.017,-0.436,4.953,-0.04,0,5,15,6,0
341.5,0.019,0.005,0.018,0.058,5.121,-0.04,0,5,15,6,0
342,0.02,0.003,0.019,0.571,4.984,-0.037,0,5,15,6,0
342.5,0.019,0,0.017,0.945,4.537,-0.033,0,5,15,6,0
343,0.016,-0.002,0.015,1.072,3.802,-0.027,0,5,15,6,0
343.5,0.012,-0.003,0.011,0.89,2.813,-0.02,0,5,15,6,0
344,0.007,-0.003,0.006,0.464,1.648,-0.012,0,5,15,6,0
344.5,0.001,-0.001,0.001,-0.105,0.382,-0.003,0,5,15,6,0
345,-0.004,0.003,-0.004,-0.689,-0.899,0.005,0,5,15,6,0
345.5,-0.007,0.007,-0.009,-1.171,-2.114,0.013,0,5,15,6,0
346,-0.009,0.011,-0.013,-1.46,-3.191,0.021,0,5,15,6,0
346.5,-0.009,0.016,-0.016,-1.509,-4.066,0.028,0,5,15,6,0
347,-0.008,0.019,-0.019,-1.359,-4.705,0.033,0,5,15,6,0
347.5,-0.006,0.021,-0.019,-1.07,-5.081,0.037,0,5,15,6,0
348,-0.003,0.021,-0.02,-0.794,-5.211,0.039,0,5,15,6,0
348.5,0,0.02,-0.019,-0.537,-5.066,0.038,0,5,15,6,0
349,0.002,0.018,-0.017,-0.278,-4.64,0.035,0,5,15,6,0
349.5,0.004,0.015,-0.014,-0.053,-3.962,0.031,0,5,15,6,0
350,0.005,0.011,-0.011,0.099,-3.08,0.024,0,5,15,6,0
350.5,0.004,0.007,-0.007,0.139,-2.056,0.016,0,5,15,6,0
351,0.002,0.003,-0.003,0.098,-0.943,0.008,0,5,15,6,0
351.5,0,0,0.001,-0.039,0.175,-0.001,0,5,15,6,0
352,-0.003,-0.003,0.004,-0.267,1.221,-0.01,0,5,15,6,0
352.5,-0.007,-0.004,0.007,-0.541,2.132,-0.018,0,5,15,6,0
353,-0.009,-0.004,0.009,-0.804,2.855,-0.024,0,5,15,6,0
353.5,-0.011,-0.003,0.01,-1.1,3.311,-0.029,0,5,15,6,0
354,-0.012,-0.002,0.011,-1.385,3.479,-0.031,0,5,15,6,0
354.5,-0.011,0,0.01,-1.438,3.421,-0.031,0,5,15,6,0
